sku	asin	price	quantity
54777	B0007KWRMC	43.90	0
54778	B000NJL2GO	43.90	0
54779	B000NJL2JQ	28.90	0
54780	B000NJL2JG	49.90	0
54781	B0018A6942	22.50	0
54784	B0018DE6DA	4.90	0
54785	B000NJL2NW	9.90	0
54786	B000NJL2GY	57.50	0
54788	B000VZ5XY2	38.43	0
54789	B000NJL2MI	10.90	0
5479	B000S1KQSM	4.75	0
54790	B000NJL2G4	5.14	0
54791	B0018DIB5O	8.50	0
54792	B000NJL2DC	10.90	0
54793	B000NJL2DM	9.90	0
54794	B00157933C	11.86	0
54795	B0011FKM6A	27.90	0
54796	B000NJL2Q4	9.90	0
54797	B000NJL2PU	9.90	0
54798	B000NJL2O6	10.90	0
54799	B000NJL2MS	9.90	0
5480	B000VDJUU2	22.65	0
54800	B000NJL2LY	12.90	0
54801	B0010I0N44	9.90	0
54803	B0018DIB5Y	10.90	0
54804	B001HGD7ZQ	5.52	0
54805	B0019CDRG2	31.32	0
54806	B000VOLWDE	5.15	0
54807	B000VOQLQ2	14.90	0
54808	B001HGF7XQ	15.90	0
54809	B001DCGPGM	14.34	0
5481	B000069AJV	34.87	0
54810	B001BEQZB2	7.50	0
54812	B001HG9CY6	31.32	0
54815	B001HG9D4A	5.89	0
54816	B001HG9D68	19.90	0
54818	B001HG9DBS	13.93	0
54819	B001HG9DG8	1.36	0
54820	B001DSYH02	8.22	0
54821	B0015CM7BM	9.90	0
54822	B001DSYH0C	15.92	0
54823	B001DSYH1Q	6.90	0
54824	B0016KJ5BS	14.90	0
54825	B001381O9Y	14.90	0
54826	B001381OA8	6.90	0
54827	B000NJM092	89.90	0
54828	B000NJWQP0	27.93	0
54829	B001CNS93E	41.90	0
54830	B000S2UT4C	49.90	0
54831	B000NJM06A	35.70	0
54832	B000TXRROA	54.90	0
54833	B001CNS93O	54.90	0
54834	B000NJWQR8	26.90	0
54835	B000TXTJO6	28.90	0
54836	B000TXQ28M	28.90	0
54837	B000NJM07O	21.90	0
54838	B000TXRRPY	24.90	0
54839	B001CLXCJ2	69.90	0
5484	B00078ZHRG	22.90	0
54841	B001CNR0P2	18.90	0
54842	B001CNR0PC	17.89	0
54843	B001CNU8JC	26.90	0
54844	B000NJM0A6	28.90	0
54845	B000NJWQV4	35.90	0
54846	B000NJWQVE	47.90	0
54847	B000NJWQUU	37.90	0
54848	B000TXO8LU	41.90	0
54849	B000NJWQUA	27.84	0
5485	B000NIJ8C0	46.90	0
54850	B001CNS948	28.90	0
54852	B00006YYXF	10.90	0
54853	B00006YYXO	37.90	0
54857	B00180RYK0	29.99	0
54858	B000BMV6EQ	8.81	0
54859	B000BMX7E8	8.93	0
54861	B000BMX7DE	8.81	0
54862	B000BMZ2X2	8.81	0
54865	B00061HLUU	21.82	0
54868	B000BMQ52O	8.93	0
5487	B000CDRJ18	79.90	0
54870	B000GL1KXO	8.93	0
54871	B000BMTZ2Q	8.93	0
54874	B00061HLU0	26.81	0
5488	B000NIJ87U	22.99	0
54884	B000BMX7GG	8.81	0
54886	B002S0L2MK	11.78	0
54887	B000H5V764	8.93	0
54889	B000GKUAC2	8.93	0
5489	B000NIJ8AM	45.95	0
54891	B000GKWDW2	8.93	0
54896	B002S0L2QQ	12.89	0
54897	B000BMV6HI	8.81	0
5490	B001Q3LWAM	13.85	0
5491	B000NIJ83E	17.90	0
54910	B002Z8H03A	5.25	0
54911	B0025TXTHU	3.23	0
54912	B00448AKEA	4.10	0
54914	B001JJXF0I	2.63	0
54919	B0025U1T12	2.64	0
5492	B001Q3LWB6	18.98	0
54920	B0025U3OH4	2.84	0
54921	B0025U6MW8	3.03	0
54922	B0025U54MM	3.23	0
54924	B001JJZ05G	5.25	0
54928	B001R141EC	2.10	0
54930	B001R16FGO	2.25	0
54931	B001R178CY	1.34	0
54934	B001R0ZVZG	3.23	0
54935	B001R10R7C	5.42	0
54937	B001R0VFC4	7.60	0
5494	B000NJFJPY	39.50	0
54941	B001R19J8K	3.23	0
54942	B001R16X1Q	2.43	0
54949	B0025TXTIO	3.33	0
5495	B000NIJ866	48.81	0
54950	B001R0XBW6	5.42	0
54951	B000OGZJEM	167.90	0
54952	B0025U550S	3.82	0
54956	B000KA9196	19.44	0
54957	B000BM60L0	31.40	0
54959	B000BMZWHS	16.32	0
5496	B000NIJ8J8	29.90	0
54960	B001JJZ060	3.05	0
54963	B000MBW7MQ	114.45	0
54964	B0029N51T6	3.72	0
54967	B001AIV366	24.15	0
5497	B000NIJ8JI	29.90	0
54972	B000LU4UO6	120.75	0
54973	B000BMVR6S	108.33	0
54975	B000BMZ2VE	18.14	0
5498	B000NIJ8K2	19.99	0
54980	B0025TXTIY	3.62	0
54981	B0025TXTK2	7.56	0
54983	B0025U3OOW	3.13	0
54984	B0025U1TB2	3.23	0
54985	B0025U3OR4	3.33	0
54986	B0025U6N6I	3.44	0
54988	B0025U1TDU	3.62	0
5499	B000NIJ8KM	29.90	0
54990	B001AIYUES	41.90	0
54992	B000OGXFR0	41.90	0
54994	B000OGVNAQ	39.62	0
54998	B0025U3OVK	3.62	0
54999	B0025U1TH6	3.72	0
5500	B000NIJ8KW	29.90	0
55004	B001AIWWAW	45.15	0
55006	B001AIV4WY	35.70	0
55008	B00189AMBY	33.65	0
55009	B000BMVR7W	17.35	0
5501	B000GDH50Y	99.99	0
55010	B0019MAZ26	15.16	0
55012	B0015MPE3A	33.65	0
55013	B001AJ2W0Q	38.94	0
55014	B001AIV4NS	16.35	0
55015	B001AIV4ME	40.25	0
55016	B000OGVPYU	25.89	0
55017	B000OGXI3Q	35.74	0
55018	B000OGZLPY	11.78	0
55019	B001AIYW5A	44.70	0
5502	B000NIJ87A	19.90	0
55022	B000BMZJ62	17.75	0
55023	B000BQUI0A	29.84	0
55024	B000BMZ30O	17.75	0
55025	B000BMTZ4O	17.75	0
55027	B000GKY5D2	17.75	0
55028	B000BN78AQ	31.40	0
5503	B000NIJ816	10.55	0
55030	B000M9PLG2	26.25	0
55033	B000BNA0EM	17.75	0
55035	B000BMQ4TS	17.35	0
55037	B000OGXI22	20.74	0
55038	B000GKY5CS	17.75	0
55039	B00061HKOC	34.65	0
5504	B000CDRJ22	99.90	0
55040	B000OGTN3U	35.04	0
55042	B000BN9DD6	36.75	0
55043	B000BMXJHI	34.76	0
55045	B000K96NWU	8.60	0
55046	B000KAAI3O	9.77	0
55047	B000BMKW78	72.45	0
55048	B000OGZKSC	8.91	0
55049	B0019MAZ6M	27.69	0
5505	B000NIJ8PC	49.94	0
55050	B00061HKO2	34.76	0
55051	B00061HKNS	30.45	0
55056	B000H40WE8	8.81	0
55057	B000OGVOVO	8.91	0
55059	B000M0JZH2	29.68	0
5506	B000NIJ8PM	99.00	0
55061	B000OGTN0I	35.64	0
55062	B000K96NX4	41.25	0
55063	B000LU066M	36.75	0
55064	B000H42JTY	9.77	0
55065	B000KA7T18	20.90	0
55067	B000H45TL4	15.09	0
55068	B000OGTN2Q	36.75	0
5507	B000NIJ8PW	99.00	0
55071	B000BMZNC2	28.35	0
55072	B000BN3CEM	34.76	0
55073	B000BMO5YE	45.69	0
55074	B000BMZNBS	23.59	0
55075	B00061HLVY	24.82	0
55076	B000OFAIY4	28.49	0
55078	B001AIV7U8	14.87	0
55079	B0019MEM3Y	10.99	0
5508	B000NIJ8M0	37.90	0
55080	B001AIV7US	12.78	0
55081	B001AIWYLE	11.11	0
55084	B000BMZNCC	17.75	0
55085	B000BMXRXE	12.78	0
55086	B001AJ2YO0	15.54	0
55087	B000BMXRX4	11.00	0
5509	B000NJFJOU	44.90	0
55092	B000BN0ZDS	12.50	0
55094	B001L1R9AG	24.82	0
55095	B000OGZKEG	12.78	0
55097	B000KAAI7U	12.78	0
55098	B000M411Y8	11.00	0
55099	B000KA5WSK	11.64	0
5510	B000NIJ8OI	28.90	0
55100	B000KA7T4U	9.20	0
55101	B000KA91L4	8.90	0
55102	B000OGXGRO	11.00	0
55105	B001AIV7TO	14.90	0
55106	B000OGXGU6	12.78	0
55107	B000OGTLS2	11.64	0
55108	B000H5V746	11.59	0
5511	B000CDRJ6I	59.90	0
55111	B000OGXGWE	12.50	0
55112	B000BN76IA	12.50	0
55113	B000OGXGSI	11.64	0
55114	B000OGZMEO	23.23	0
55118	B001AIVJWE	17.49	0
55119	B001892T2O	18.75	0
5512	B000NJFJNQ	18.35	0
55122	B001L1R9BU	19.73	0
55123	B000OGVQK8	16.19	0
55124	B000BMTZ5I	12.75	0
55126	B000OGZMDK	17.75	0
55127	B000N64HK0	17.35	0
55129	B000H5V73W	27.20	0
5513	B000NIJ8A2	27.90	0
55130	B001JJXS6Y	17.35	0
55131	B000KA91I2	16.70	0
55132	B001AIX9W2	18.80	0
55133	B00076YOU4	12.50	0
55134	B000BMVR7C	27.83	0
55135	B000BMZ318	12.78	0
55136	B000BMTZ6W	11.59	0
55138	B00076YOUE	12.50	0
55139	B00076YOTA	11.00	0
5514	B000NIJ8Q6	99.99	0
55143	B000BN9A7U	11.64	0
55144	B0006JAAFK	12.78	0
55145	B0006JAAEQ	12.50	0
55146	B0006JAADC	13.39	0
55147	B0006JAA5A	12.78	0
55148	B0006JAA3W	12.78	0
5515	B000GDH54K	79.90	0
55150	B0019MGOCQ	17.33	0
55151	B00076YOTK	11.00	0
55153	B000BMX7IE	8.93	0
55154	B000BNA0EW	8.81	0
55155	B000BNA0E2	8.81	0
55156	B000BMKWE6	8.81	0
55157	B000BMM2JO	8.67	0
55158	B000KA5WU8	11.60	0
55159	B000BNA0FQ	8.81	0
5516	B000NIJ8NE	69.90	0
55160	B000BMV6IW	8.81	0
55162	B000HEWI1I	8.93	0
55164	B000BMTZ26	14.24	0
55165	B000BMV6GO	8.81	0
55166	B000OGXGZQ	12.37	0
55168	B000BMTZ1W	8.81	0
55169	B000BMZ2ZA	8.81	0
5517	B000NIJ86G	49.90	0
55171	B00061HM36	25.85	0
55174	B000BNA0FG	8.81	0
55175	B0019MELYO	31.66	0
55176	B0019MI49C	31.66	0
55177	B00061HLR8	48.95	0
55179	B000BN3M3S	8.81	0
5518	B000PMG124	91.96	0
55180	B000BMV6JG	8.40	0
55182	B000BN3M3I	8.39	0
55183	B000BN3M2Y	8.81	0
55187	B000H5V732	8.93	0
5519	B000NIJ8GQ	42.90	0
55193	B000BMX7J8	14.87	0
55196	B000BQUHEW	8.93	0
55199	B000BMZ2ZK	8.81	0
5520	B000NIJ89I	28.15	0
55203	B000BMX7I4	15.23	0
55205	B000BMY16G	8.67	0
55206	B000GKY5IW	8.81	0
55209	B000BN7W48	8.40	0
5521	B000GDH518	39.90	0
55210	B000GKWDX6	8.93	0
55211	B000OGTLY6	12.50	0
55212	B000OGVOQ4	12.50	0
55213	B000OGTLZK	12.50	0
55214	B001AJ2YQI	11.59	0
55219	B001KAPBW6	19.73	0
5522	B000CDRIZA	32.67	0
55222	B001AJ1HR0	50.67	0
55226	B001AIWYOG	12.50	0
55228	B001AJ142S	8.58	0
55229	B000OGXFMU	18.75	0
5523	B000CDRJ54	28.51	0
55230	B000BN7W4S	30.45	0
55233	B001L47WZ0	69.45	0
55234	B000BN3M42	16.07	0
55237	B00061HLPU	52.40	0
55238	B00061HLQE	50.67	0
55239	B00061HLQO	21.99	0
5524	B000CDRJ5Y	25.74	0
55242	B001AJ2YC2	8.40	0
55245	B0019MEM5M	9.40	0
55247	B000BMO652	30.45	0
55249	B0019MEM52	21.62	0
5525	B000CDRJ04	29.90	0
55250	B000KA91FA	16.58	0
55253	B001AIYY4O	8.67	0
55255	B001AIYY4Y	8.40	0
55257	B001AJ143W	18.34	0
55258	B001AIWYC8	9.40	0
55259	B001AJ143M	8.39	0
5526	B000GDH4YQ	29.90	0
55260	B001AIYY62	8.67	0
55261	B0019MCMMW	8.40	0
55262	B001AJ1HNO	50.67	0
55264	B000M8G3EM	8.81	0
55266	B000OGZIQ6	16.86	0
55267	B000LNE94Y	8.93	0
55268	B000OGTKCE	32.77	0
55269	B000M39UT2	16.70	0
5527	B000GDH504	21.78	0
55270	B000LNC9CS	8.81	0
55271	B000LNFZTW	8.81	0
55273	B000M8C3P0	8.81	0
55275	B000I7UCDK	9.26	0
55277	B000I7SJU8	9.26	0
55278	B000LU3EQQ	12.78	0
5528	B000GDH4YG	29.99	0
55280	B000BN6V4U	16.70	0
55281	B002NRX3NE	16.70	0
55282	B000LNE944	8.93	0
55283	B000OGXFGG	8.81	0
55285	B0019MEM1G	32.55	0
55286	B0019MCMFE	32.55	0
5529	B000GDH4ZU	29.99	0
55291	B000NE2N9E	9.20	0
55292	B000OGXFGQ	8.81	0
55294	B001L1R9CE	28.35	0
55295	B001L1R9CO	28.79	0
55296	B001NV1E64	28.35	0
55297	B000OGVN2E	8.81	0
55298	B000OGXFFM	8.67	0
55299	B000OGTKEM	8.81	0
5530	B000GDH522	29.99	0
55300	B000OGXFES	8.93	0
55301	B000OGVN3I	11.78	0
55303	B000BMZ2W8	24.64	0
5531	B000GDH53G	22.99	0
55311	B000BN6212	36.75	0
55314	B002S6JRHG	31.40	0
55315	B000NL6OUQ	36.75	0
55316	B000NL6OWO	36.75	0
55317	B001CDDZY2	36.75	0
55318	B001AT31R4	30.78	0
55319	B001M05IUE	32.55	0
5532	B000GDH4Z0	9.94	0
55322	B00061HLGY	12.17	0
55325	B0007QO5DK	10.99	0
55329	B001AJ2X2S	51.94	0
5533	B000GDH52W	19.90	0
55332	B00259VN1E	36.75	0
55333	B00061HLGO	11.64	0
55334	B00061HLGE	11.64	0
55336	B00061HLFU	6.04	0
5534	B000GDH54A	23.92	0
55340	B002S0L11C	29.68	0
55341	B00061HLHI	12.48	0
55345	B00061HKW4	11.95	0
55346	B000OGTNW6	23.34	0
55347	B00061HKWE	9.77	0
55348	B00061HKWO	9.58	0
55349	B00061HKWY	17.74	0
5535	B000NP9PE4	29.90	0
55352	B00186G2UC	25.56	0
55353	B000OGTNTE	24.64	0
55355	B000OGVQL2	24.15	0
55356	B000OGXIRC	28.79	0
55357	B000OGXIPO	31.79	0
55359	B000OGZMEE	32.44	0
55360	B000H5V72S	37.70	0
55361	B00061HKX8	9.58	0
55363	B000BMX7DY	29.30	0
55364	B00061HLDC	29.68	0
55365	B00061HLCS	21.14	0
55366	B00061HLC8	15.23	0
55367	B00061HLBY	30.45	0
55368	B0023EL0PU	23.34	0
55369	B001AIWWXE	42.71	0
5537	B000SXSAVK	12.50	0
55371	B00061HKV0	14.36	0
55372	B001AIV5OQ	22.04	0
55373	B00061HKUQ	14.36	0
55375	B00061HKTC	9.58	0
55377	B00061HKTM	14.60	0
55378	B00061HKU6	14.36	0
55379	B001AJ2WU6	31.66	0
55380	B00061HKUG	46.69	0
55383	B000BMXRUW	61.12	0
55396	B000BN0ZBU	93.45	0
5540	B000EGFSUW	13.08	0
55405	B000LU37I6	50.67	0
5541	B0002HWMRU	9.88	0
55413	B000BMXRU2	52.35	0
5542	B0002HWMS4	8.49	0
55422	B000NE0RRY	48.37	0
55423	B001AIWST2	23.34	0
55424	B000OGTOMK	57.75	0
55425	B000OGXJL2	48.68	0
55428	B000OGZNCA	23.71	0
5543	B0002HWMSO	8.49	0
55430	B001AJ2S50	23.34	0
55431	B000BMVR6I	125.90	0
55434	B000OGZN70	34.88	0
55439	B000BMZNAE	31.12	0
5544	B0002HWMSY	7.51	0
55442	B001AJ0YJW	24.40	0
55443	B00061HKKQ	69.00	0
55444	B000LU36ZA	33.74	0
55445	B000BMXRTS	31.24	0
55448	B000BN335U	50.67	0
5545	B0002HWMT8	6.93	0
55452	B00061HLKA	32.89	0
55453	B000BMZ2WS	52.40	0
55454	B000OGXJLM	49.35	0
55457	B00061HKJM	52.40	0
55459	B00061HKJ2	51.45	0
5546	B0002HWMTS	8.49	0
55461	B00061HM2W	52.40	0
55463	B00061HKL0	50.67	0
55475	B000KA7SOQ	15.23	0
55476	B000F4S828	24.15	0
55478	B000BN0Z8I	6.45	0
55481	B000H5V728	12.94	0
55484	B000OGTQAU	14.89	0
55485	B000OGVTJG	45.15	0
55486	B000OGVOSC	39.80	0
55488	B00061HL3M	17.41	0
55490	B000OGTQC8	68.25	0
55495	B000OGZP9G	17.74	0
55498	B000BMX7AC	9.84	0
5550	B000VBJEVO	6.60	0
55501	B000H5V71Y	18.38	0
55503	B000OGZP9Q	21.39	0
55506	B00061HLZA	17.74	0
55507	B000BN0Z9C	24.15	0
55509	B00061HKA6	22.05	0
5551	B000VBC6QO	6.60	0
55510	B00061HKAG	9.58	0
55511	B00061HKBA	18.80	0
55517	B002S0JCZE	4.93	0
55519	B000BMZ2U0	9.26	0
55522	B000BN7MNE	24.15	0
55523	B00061HKCE	14.60	0
55524	B000LNL1XQ	9.58	0
55525	B001AIYUQ6	16.70	0
55528	B002S0FQHW	59.50	0
5553	B00275G19K	5.50	0
55532	B000BMVR40	17.74	0
55535	B00061HLY6	9.77	0
55537	B000BMXRPW	22.05	0
55538	B00061HLWI	17.74	0
5554	B000VBJEVY	7.70	0
55540	B00061HL3C	17.74	0
55541	B000BN0Z9M	24.44	0
55542	B000BMVN76	13.92	0
55544	B001AJ0Y9W	23.10	0
55545	B00061HL8C	14.36	0
55546	B00061HM0Y	22.05	0
55548	B000OGXH3W	38.94	0
55549	B00061HLB4	14.87	0
5555	B000VBC6RI	2.20	0
55550	B00061HLAK	21.82	0
55551	B00061HLAA	24.40	0
55552	B00061HL9Q	29.68	0
55553	B00061HL5A	9.58	0
55555	B00061HKEC	25.70	0
55556	B00061HL82	14.36	0
55557	B00061HL7S	14.36	0
55558	B00061HL7I	6.71	0
5556	B00275G19U	4.40	0
55560	B00061HL6E	14.60	0
55561	B00061HL64	14.36	0
55563	B000NE0RRO	19.73	0
55564	B00061HL9G	21.62	0
55567	B000K9C64Y	22.32	0
55568	B000KA916E	17.95	0
55569	B000K9A9WA	68.20	0
5557	B005GKE99C	4.40	0
55571	B000H5V72I	25.70	0
55574	B00061HM1I	19.44	0
55575	B000BMVR4U	27.90	0
55578	B000BMQ4XE	36.75	0
55581	B000BMQ4W0	23.00	0
55583	B00061HKEW	22.05	0
55585	B00061HL00	9.58	0
55587	B00061HL2S	14.36	0
55588	B001MSMQNS	41.62	0
55592	B000OGXH1O	18.57	0
55594	B00061HL5K	9.58	0
55597	B00186JP2E	12.94	0
55598	B001AIV3B6	59.50	0
55599	B0015MQR7M	15.75	0
5560	B000VBC6RS	5.50	0
55600	B0015YXU02	15.23	0
55604	B000KA5WFI	19.44	0
55606	B00061HL3W	25.70	0
5561	B000VBHFUQ	6.60	0
55616	B00061HL46	18.38	0
55617	B00061HL1Y	9.58	0
5562	B000VBC6SM	4.40	0
55620	B002RONYBO	40.95	0
55623	B00061HL14	9.77	0
55625	B000OGXH32	19.95	0
55626	B00061HL4G	9.77	0
55636	B00061HLLE	9.26	0
55644	B002VJJMLG	28.65	0
55653	B001MM706W	4.93	0
55656	B00061HLKK	9.58	0
55658	B00061HLL4	9.26	0
55665	B000VE6LFS	5.81	0
5567	B000YOXHBQ	9.90	0
55675	B000VE8EKI	5.81	0
55676	B000VE4PJ2	5.81	0
55682	B001AIYYQ2	38.85	0
55686	B000OGXHBO	36.75	0
55688	B000OGZL1I	13.10	0
55690	B000VE6LEY	5.81	0
55691	B001AIV81G	38.85	0
55694	B00061HLMI	9.15	0
55695	B00061HLMS	9.56	0
55696	B002S0FQN6	5.81	0
55697	B000FGGSQY	108.33	0
55702	B00186G2V6	50.67	0
55705	B0029J6JYQ	79.39	0
55712	B000OGVMHA	52.40	0
55713	B001AIV1M2	50.67	0
55721	B000OGTJVQ	42.94	0
55738	B001AIV1L8	50.67	0
55744	B001HGDBG6	4.90	0
55745	B001HG7CGG	8.90	0
55746	B001HG7CI4	4.90	0
55747	B001HGDBP2	4.90	0
55748	B001HG7CLG	8.90	0
55749	B001HGDBTI	4.90	0
55750	B001HG7CS4	4.90	0
55751	B001HGBH3A	8.90	0
55752	B001HGBH6C	8.90	0
55753	B001HGDC3I	8.90	0
55754	B001HGBHAI	2.50	0
55756	B001HGBHHQ	3.90	0
55758	B001F4S0LQ	3.90	0
55759	B001HG9GGK	3.90	0
55760	B0013LKFWI	3.90	0
55761	B001HGFC0E	3.90	0
55762	B001HG7DJW	3.90	0
55763	B001HGBI16	3.90	0
55764	B0013LLMO8	7.72	0
55765	B001IHCCS2	5.90	0
55767	B001HG7DXI	10.90	0
55769	B0014VGL8E	3.90	0
5577	B0050LVDG4	48.40	0
55770	B001HG7E7I	3.90	0
55771	B001GDOJ84	3.90	0
55772	B00104FEFQ	3.31	0
55773	B001HG7EHI	39.90	0
55774	B001HG7EJ6	59.90	0
55775	B001HG9HRI	16.90	0
55776	B001HGBJ10	27.90	0
55777	B001D6NRAU	15.90	0
55778	B000NVL33Y	26.53	0
5578	B0050LVDGY	48.40	0
55780	B002CJMZIW	8.97	0
55781	B001HG9I4U	20.90	0
55784	B001HGDE2C	34.90	0
55785	B001JQM6FG	18.50	0
55786	B001AVQ7J6	20.90	0
55787	B000LZ1M06	20.90	0
55788	B001AVTLJO	20.90	0
5579	B0050LVDIM	48.40	0
55792	B000LZ9GWM	11.90	0
55794	B000LZ3HKY	11.90	0
55797	B000LZ3HMM	15.90	0
5580	B0050LVDJG	48.40	0
55800	B000LZ7GZ6	15.90	0
55802	B000LZ7GWY	11.90	0
55804	B001AVO6P8	11.90	0
55805	B000LZ7GXI	11.90	0
55806	B000LZ1MA6	11.90	0
55807	B000LZ3HGI	11.90	0
5581	B0050LVDK0	48.40	0
55810	B000LZ9GW2	11.90	0
55811	B000MB2FIC	11.90	0
55813	B000LZ7GSI	11.90	0
55814	B000LZ3HM2	11.90	0
55815	B000U0VB4O	11.90	0
55817	B0010KXFTM	11.90	0
55818	B001AVTLHQ	15.90	0
55819	B000LZ3HN6	11.90	0
5582	B0050LVDKU	48.40	0
55820	B001AVTLJY	15.90	0
55824	B001AVTLGW	15.90	0
55825	B001AVTLIK	15.90	0
55826	B001AVO6NU	15.90	0
55828	B001AVO6O4	15.90	0
55830	B001AVO6OE	15.90	0
55834	B001AVTLYE	11.90	0
55836	B001AVO6NA	15.90	0
55837	B000LZ7H46	15.90	0
55838	B000LZ7H4G	15.90	0
55839	B000LZ7H0A	15.90	0
55842	B000LZ1MEC	15.90	0
55847	B000LZ3HKO	15.90	0
5585	B000TSRQDC	39.90	0
55853	B000LZ3HSQ	15.90	0
55856	B000LZ3HP4	11.90	0
55859	B000LZ9HDA	11.90	0
55860	B001AVTLI0	11.90	0
55861	B000LIO2U0	11.90	0
55862	B000LZ3H9K	11.90	0
55868	B000P08TR6	11.90	0
55872	B000LZ9GUE	11.90	0
55877	B001AVO6OO	11.90	0
55878	B000LZ1M5Q	11.90	0
55881	B001AVTLHG	11.90	0
55884	B000LZ7GOM	11.90	0
5589	B0023XGXSK	43.59	0
55891	B000LZ9H80	11.90	0
55897	B000TZGOZ6	19.90	0
55898	B000TZMBKI	19.90	0
55899	B001AVTL1M	19.90	0
5590	B0023XGXVM	43.59	0
55900	B000TZGOI8	19.90	0
55901	B001AVO69Y	19.90	0
55902	B001AVO6AS	19.90	0
55903	B000TQHRWY	19.90	0
55904	B001AVTL08	19.90	0
55905	B001AVTKQS	19.90	0
55906	B0016IDB42	19.90	0
55907	B001AVTL2Q	19.90	0
55908	B001AVTLFS	19.90	0
55909	B001AVO6H6	19.90	0
55910	B001AVO6JY	19.90	0
55911	B001AVO658	19.90	0
55912	B001AVRRRW	19.90	0
55913	B001AVRRSG	19.90	0
55914	B001AVTKZO	23.90	0
55915	B001AVTL5I	19.90	0
55916	B001AVO6IK	19.90	0
55917	B001AVO5T0	13.90	0
55918	B0016IDCYG	19.90	0
55919	B001AVTKSQ	19.90	0
5592	B000VBC6PU	24.99	0
55920	B001AVO62Q	13.90	0
55921	B001AVRRO0	19.90	0
55922	B001AVQ7AU	13.90	0
55923	B001AVO66C	13.90	0
55924	B0018NQFV6	19.90	0
55925	B001AVO61W	19.90	0
55926	B001AVTLB2	19.90	0
55927	B001AVO6M6	19.90	0
55928	B001AVO6EE	23.90	0
55929	B000TZGNSE	19.90	0
5593	B000TSXAZA	24.99	0
55930	B000TZNK6W	19.90	0
55931	B000TZMB8K	23.90	0
55932	B000TQAMT4	23.90	0
55933	B0011BFNBI	13.90	0
55934	B001AVO6JE	19.90	0
55935	B0016IXU34	19.90	0
55936	B000TQAMTE	19.90	0
55937	B0016IWYHM	19.90	0
55938	B001AVTLFI	19.90	0
55939	B000TZMBC6	19.90	0
5594	B000VJ5ALY	24.99	0
55940	B000TZIINM	23.90	0
55941	B001BOREZ8	19.90	0
55942	B0016IWXC8	19.90	0
55943	B0016IF5PA	19.90	0
55944	B001AVQ7DW	19.90	0
55945	B001AVO6CG	19.90	0
55946	B0016IDBJC	19.90	0
55947	B001AVO6BM	19.90	0
55948	B000TQDY5I	19.90	0
55949	B0015HV7YK	13.90	0
5595	B000VJ06NQ	24.99	0
55950	B001AVO630	19.90	0
55951	B001AVRRP4	19.90	0
55952	B0016IGWDE	19.90	0
55953	B001AVTLDU	19.90	0
55954	B001AVO67Q	19.90	0
55955	B001AVTKTK	19.90	0
55956	B001AVTL9E	19.90	0
55957	B001AVTL6W	19.90	0
55958	B000TZNK1M	19.90	0
55959	B000TZNJ6S	19.90	0
5596	B0010N057E	24.99	0
55960	B0016IKV4U	19.90	0
55961	B001AVO63A	19.90	0
55962	B001AVTLDA	19.90	0
55963	B001AVO63K	19.90	0
55964	B001AVO6EO	23.90	0
55965	B000TZGOTW	23.90	0
55966	B000TQG4LO	23.90	0
55967	B001AVO6E4	13.90	0
55968	B001AVO6BC	23.90	0
55969	B001AVO65S	19.90	0
5597	B000TSV6HY	24.99	0
55970	B0016IF6GI	13.90	0
55971	B000TZMB9O	23.90	0
55972	B001AVO6DA	23.90	0
55973	B001AVTL3K	19.90	0
55974	B001AVRRRC	19.90	0
55975	B001AVTKZY	23.90	0
55976	B001AVTKM2	19.90	0
55977	B001AVQ7DM	19.90	0
55978	B001AVQ7BY	19.90	0
55979	B001AVQ7IM	19.90	0
5598	B000TSX8R0	29.79	0
55980	B0016IGVMQ	19.90	0
55981	B000TQDY2G	19.90	0
55982	B000TZGODI	19.90	0
55983	B000TZIJRC	19.90	0
55984	B001AVTL1W	23.90	0
55985	B001AVO6HG	19.90	0
55986	B001AVO6HQ	23.90	0
55987	B001AVTL9O	23.90	0
55988	B000TZMBNA	13.90	0
55989	B000TZMBJY	13.90	0
5599	B000TSX8RU	28.90	0
55990	B001AVTKW2	13.90	0
55991	B001AVO6KS	13.90	0
55992	B000TZK97A	13.90	0
55993	B000TQDY4Y	13.90	0
55994	B000TQC9JU	13.90	0
55995	B000TZMB7G	13.90	0
55996	B001AVO6DK	23.90	0
55997	B000TQDY3K	13.90	0
55998	B000TZIJMW	13.90	0
55999	B000TQHRX8	13.90	0
56000	B001AVO6L2	23.90	0
56001	B000TZGNUW	13.90	0
56002	B0010KQNZU	13.90	0
56003	B001AVQ7E6	13.90	0
56004	B001AVRRNQ	13.90	0
56005	B001AVO5TK	13.90	0
56006	B001AVTL26	13.90	0
56007	B001AVTLF8	13.90	0
56008	B000TZMBLM	13.90	0
56009	B001AVRRVI	23.90	0
5601	B000TSRPRY	29.50	0
56010	B001AVTKRM	23.90	0
56011	B000TQC9J0	13.90	0
56012	B001AVO61M	13.90	0
56013	B000TQC9KO	13.90	0
56014	B000TZNJ5O	13.90	0
56015	B001AVTKZ4	23.90	0
56016	B001AVO662	13.90	0
56017	B001AVO6JO	23.90	0
56018	B001AVTLA8	13.90	0
56019	B001BOTGJK	13.90	0
5602	B000TSTV62	29.50	0
56020	B001AVRRQI	13.90	0
56021	B000TQHRXI	23.90	0
56022	B001AVTLGM	13.90	0
56023	B001AVTLEE	23.90	0
